B01,B03,B04,B06,B08,B11
957.8838028169014,1165.869718309859,1282.5492957746478,1675.612676056338,1764.3661971830986,1825.0422535211267
973.9547038327526,1202.128919860627,1321.8118466898954,1736.0313588850174,1846.7282229965156,1878.7979094076654
981.7508896797153,1211.7295373665481,1332.405693950178,1762.6120996441282,1869.135231316726,1900.8932384341638
990.3391003460208,1207.7785467128028,1328.2456747404844,1778.9653979238753,1886.809688581315,1917.2214532871972
996.4946996466431,1208.7173144876326,1328.6466431095407,1795.756183745583,1901.9752650176679,1931.618374558304
1004.8666666666667,1222.6175438596492,1343.4105263157894,1811.3684210526317,1918.8456140350877,1946.701754385965
1010.0671378091873,1222.731448763251,1341.381625441696,1824.381625441696,1935.042402826855,1957.2544169611308
1016.993031358885,1245.0034843205574,1364.4738675958188,1843.5923344947735,1960.0522648083625,1976.5365853658536
1024.590909090909,1266.4405594405594,1386.8671328671328,1865.2447552447552,1985.0244755244755,1994.555944055944
1030.1802120141342,1277.7455830388692,1400.7279151943462,1880.452296819788,2004.7844522968198,2008.381625441696
1058.1958041958042,1316.8286713286714,1442.5349650349651,1928.7272727272727,2046.6993006993007,2065.367132867133
1061.9859649122807,1320.463157894737,1446.9368421052632,1928.6491228070176,2045.859649122807,2072.245614035088
1068.4965034965035,1324.3671328671328,1449.5944055944055,1935.6783216783217,2049.0384615384614,2081.237762237762
1071.5051546391753,1328.9656357388317,1452.5017182130584,1930.8865979381444,2034.024054982818,2086.3505154639174
1074.93006993007,1329.3076923076924,1453.43006993007,1921.1783216783217,2026.8041958041958,2083.4615384615386
1078.423076923077,1338.4055944055945,1463.951048951049,1918.9545454545455,2015.8356643356644,2084.164335664336
1080.6947368421052,1353.5719298245615,1476.8,1918.101754385965,2020.4175438596492,2087.2736842105264
1082.781690140845,1358.7429577464789,1481.338028169014,1905.3767605633802,2004.338028169014,2082.5140845070423
1084.598615916955,1367.7716262975778,1489.522491349481,1907.8546712802768,2012.7162629757786,2086.5190311418687
1085.862676056338,1368.0669014084508,1488.9929577464789,1912.468309859155,2013.7464788732395,2091.549295774648
1086.1951219512196,1367.5400696864112,1492.581881533101,1912.8397212543555,2007.9163763066201,2089.257839721254
1087.457337883959,1373.5767918088736,1496.9522184300342,1913.4880546075085,2006.7474402730375,2088.8600682593856
1089.8461538461538,1369.7237762237762,1494.1783216783217,1905.9755244755245,1999.527972027972,2085.006993006993
1090.2525951557093,1387.2318339100345,1512.2076124567475,1907.3044982698962,1999.9273356401384,2087.2733564013843
1090.9791666666667,1384.8854166666667,1511.8020833333333,1901.486111111111,1991.6319444444443,2080.5868055555557
1087.3902439024391,1387.547038327526,1515.411149825784,1877.2369337979094,1963.439024390244,2067.822299651568
1083.1354166666667,1377.954861111111,1504.28125,1856.9652777777778,1945.4097222222222,2053.65625
1076.740350877193,1365.2947368421053,1491.5157894736842,1827.9894736842105,1896.5298245614035,2034.2070175438596
1067.795138888889,1342.6770833333333,1470.267361111111,1798.8819444444443,1856.0590277777778,2013.1875
1057.240418118467,1321.9337979094078,1451.9651567944252,1755.857142857143,1821.142857142857,1976.7770034843206
1048.4070175438596,1289.3052631578948,1416.7824561403509,1720.5298245614035,1783.059649122807,1950.7508771929824
1035.4172413793103,1252.8103448275863,1381.151724137931,1687.8310344827587,1738.9551724137932,1925.0655172413792
1025.0249110320285,1226.3665480427046,1355.2918149466193,1650.8896797153025,1685.6725978647687,1896.8149466192172
1010.4878048780488,1190.3519163763067,1318.5017421602788,1613.7351916376306,1640.8362369337979,1870.376306620209
999.5931034482759,1192.848275862069,1318.0448275862068,1589.6965517241379,1619.855172413793,1851.8034482758621
985.0,1170.7885304659499,1293.4086021505377,1555.2401433691757,1591.0394265232974,1812.8172043010752
978.3066202090592,1166.9686411149826,1282.6759581881533,1536.191637630662,1566.0557491289198,1811.0731707317073
969.2280701754386,1141.140350877193,1252.3473684210526,1505.3684210526317,1525.6526315789474,1781.9719298245614
962.7253521126761,1127.2429577464789,1234.8978873239437,1488.281690140845,1505.338028169014,1775.4894366197184
961.8831615120275,1132.9862542955327,1236.384879725086,1496.6701030927834,1511.4604810996564,1782.7835051546392
958.8137931034482,1125.8586206896553,1231.4275862068966,1491.8793103448277,1503.2931034482758,1783.2413793103449
944.7173144876325,1123.851590106007,1233.5088339222614,1484.9116607773851,1504.0388692579506,1787.5795053003533
945.9295774647887,1160.2359154929577,1256.9366197183099,1506.9295774647887,1540.9471830985915,1809.9964788732395
941.4738675958188,1163.3797909407665,1261.5226480836236,1516.6167247386759,1551.8501742160279,1821.801393728223
940.5034965034965,1155.86013986014,1251.3496503496503,1532.3916083916083,1557.3496503496503,1840.7062937062938
935.8969072164948,1169.8178694158075,1266.1683848797252,1547.8591065292096,1582.5085910652922,1862.7800687285223
937.2288732394367,1186.5598591549297,1283.894366197183,1563.9894366197184,1605.524647887324,1882.1795774647887
933.4172661870504,1193.0071942446043,1293.2985611510792,1573.0935251798562,1615.1510791366907,1891.931654676259
934.4982698961937,1195.0761245674742,1293.7301038062283,1571.6574394463669,1620.5813148788927,1892.3079584775087
938.6573426573426,1184.5734265734266,1283.6468531468531,1583.1013986013986,1626.7937062937062,1893.3951048951049
943.4494773519164,1178.4878048780488,1273.5121951219512,1586.7560975609756,1633.5156794425086,1883.2996515679442
945.7456445993031,1176.1672473867595,1271.219512195122,1588.445993031359,1637.9581881533102,1875.8536585365853
946.8636363636364,1143.2202797202797,1242.1923076923076,1585.909090909091,1633.7342657342658,1860.6608391608393
949.677304964539,1140.776595744681,1240.613475177305,1587.3297872340424,1632.985815602837,1852.9716312056737
953.8904593639576,1123.2226148409893,1224.5194346289752,1587.9929328621909,1637.8939929328621,1844.2508833922261
957.2394366197183,1124.2147887323943,1226.3204225352113,1597.5633802816901,1649.693661971831,1847.0387323943662
1115.878048780488,1156.3902439024391,1212.5993031358885,1641.6620209059233,1742.6550522648083,1726.0975609756097
1047.8745644599303,1156.191637630662,1215.128919860627,1606.3170731707316,1705.4947735191638,1693.397212543554
981.4401408450705,1165.6478873239437,1237.2042253521126,1553.6725352112676,1601.2218309859154,1649.4014084507041
966.3321678321678,1162.6573426573427,1240.0314685314686,1523.444055944056,1567.3251748251748,1624.7762237762238
951.6619718309859,1148.7007042253522,1227.8239436619717,1498.0669014084508,1551.0528169014085,1598.9049295774648
945.3230240549829,1125.8831615120275,1203.085910652921,1484.1890034364262,1543.8384879725086,1573.4948453608247
939.226480836237,1103.128919860627,1178.184668989547,1481.3379790940767,1532.4216027874565,1568.9581881533102
927.6944444444445,1089.170138888889,1165.0625,1473.7222222222222,1516.9618055555557,1560.4722222222222
917.7027972027972,1092.7062937062938,1175.2797202797203,1476.2342657342658,1528.8776223776224,1563.43006993007
919.3274647887324,1094.5739436619717,1175.281690140845,1502.4260563380283,1562.7852112676057,1577.5492957746478
910.6971830985915,1092.4049295774648,1168.1549295774648,1552.1971830985915,1630.1725352112676,1596.8908450704225
907.390243902439,1094.7909407665504,1162.8815331010453,1614.3275261324043,1719.8222996515678,1639.9547038327526
899.5470383275261,1092.4216027874565,1152.2613240418118,1678.3728222996515,1809.9337979094078,1680.1951219512196
895.613475177305,1097.4929078014184,1150.659574468085,1737.2482269503546,1890.6879432624114,1722.8758865248226
893.3055555555555,1101.670138888889,1153.9583333333333,1778.4756944444443,1943.2847222222222,1760.7118055555557
887.4808362369338,1110.0522648083625,1165.5296167247386,1818.1463414634147,1990.348432055749,1797.7212543554008
886.6228373702422,1119.674740484429,1177.1695501730103,1838.2387543252596,2014.8235294117646,1819.3079584775087
978.0034843205575,1245.8466898954705,1329.9198606271777,1916.7038327526132,2074.4355400696863,2008.1777003484322
1099.097902097902,1314.7937062937062,1404.6328671328672,1920.7237762237762,2047.2902097902097,2114.1853146853146
1148.1944444444443,1338.0069444444443,1431.9409722222222,1943.1805555555557,2048.2743055555557,2172.0173611111113
1186.8041958041958,1367.2937062937062,1463.7902097902097,1962.2202797202797,2063.590909090909,2218.2062937062938
1229.665505226481,1412.9128919860627,1512.581881533101,1998.8327526132405,2087.8397212543555,2288.0731707317073
1286.630281690141,1495.2464788732395,1602.2676056338028,2047.2570422535211,2129.8028169014083,2384.1795774647885
1324.773851590106,1560.7349823321554,1675.5689045936397,2096.6042402826856,2179.1236749116606,2464.106007067138
1361.2229965156794,1621.651567944251,1740.2299651567944,2143.383275261324,2218.6341463414633,2542.2996515679442
1388.6480836236933,1673.644599303136,1795.4703832752614,2194.1881533101046,2246.9268292682927,2625.243902439024
1474.5993031358885,1931.0313588850174,2088.519163763066,2411.560975609756,2454.3414634146343,2934.0383275261324
1487.287234042553,1976.3758865248226,2135.131205673759,2441.900709219858,2486.776595744681,2979.095744680851
1496.7,2010.7758620689656,2169.493103448276,2462.4172413793103,2515.255172413793,3008.7275862068964
1509.5017921146953,2023.641577060932,2184.8458781362006,2476.6344086021504,2525.5340501792116,3041.516129032258
1511.0731707317073,2001.3240418118467,2161.7038327526134,2455.519163763066,2498.1149825783973,3027.637630662021
1509.6341463414635,1968.0592334494775,2129.498257839721,2435.815331010453,2463.6480836236933,3010.6724738675957
1513.3510638297873,1943.6205673758866,2111.248226950355,2427.918439716312,2448.4432624113474,3010.868794326241
1514.8281786941582,1927.5498281786943,2096.446735395189,2412.6494845360826,2431.0,3001.319587628866
1516.9893238434163,1910.3950177935942,2072.960854092527,2385.3807829181496,2409.918149466192,2984.8220640569393
1522.2387543252596,1910.159169550173,2071.38062283737,2385.3079584775087,2407.2179930795846,2992.584775086505
1525.748275862069,1916.9724137931034,2077.396551724138,2380.7827586206895,2404.5241379310346,2992.710344827586
1528.3754385964912,1919.519298245614,2079.659649122807,2378.498245614035,2414.1543859649123,2987.0491228070177
1531.3191489361702,1915.886524822695,2079.0602836879434,2371.326241134752,2404.1063829787236,2988.3829787234044
1535.3274647887324,1935.4154929577464,2096.228873239437,2394.1302816901407,2442.1830985915494,2997.154929577465
1527.9756944444443,1949.295138888889,2108.6423611111113,2406.2673611111113,2456.7013888888887,3004.2013888888887
1515.5633802816901,1927.0281690140846,2082.68661971831,2392.711267605634,2429.5140845070423,2979.9084507042253
1491.321554770318,1891.2756183745582,2034.0388692579506,2364.3003533568904,2389.236749116608,2931.3745583038867
1466.5314685314686,1866.1153846153845,2005.7692307692307,2334.3566433566434,2350.9965034965035,2887.86013986014
1442.8020833333333,1843.5069444444443,1980.0590277777778,2294.6458333333335,2315.2881944444443,2827.684027777778
1418.4545454545455,1803.7447552447552,1932.8426573426573,2256.1153846153848,2262.3811188811187,2762.1503496503497
1395.3772241992883,1739.067615658363,1867.629893238434,2208.259786476868,2208.338078291815,2685.0
1376.095406360424,1691.9328621908128,1819.60777385159,2177.2685512367493,2187.4805653710246,2616.8515901060073
1357.3487544483985,1628.8256227758006,1749.3807829181494,2137.964412811388,2154.5658362989325,2540.437722419929
1340.3498233215548,1601.148409893993,1723.9858657243817,2120.7950530035337,2142.5406360424026,2490.3286219081274
1330.7508771929824,1587.2140350877194,1705.9438596491227,2106.5052631578947,2139.182456140351,2449.0315789473684
1321.7909407665504,1602.8292682926829,1719.219512195122,2098.268292682927,2150.7630662020906,2424.822299651568
1318.3578947368421,1597.957894736842,1713.5228070175438,2102.6035087719297,2152.480701754386,2418.501754385965
1305.6748251748252,1541.0734265734266,1655.1853146853148,2081.8986013986014,2121.2062937062938,2376.965034965035
1308.0383275261324,1540.6167247386759,1653.787456445993,2074.8257839721255,2122.4006968641115,2372.710801393728
1315.0352112676057,1544.9894366197184,1662.9330985915492,2088.1725352112676,2127.538732394366,2391.038732394366
1312.9160839160838,1543.7097902097903,1664.5454545454545,2076.5524475524476,2111.2832167832166,2382.164335664336
1320.0868055555557,1552.482638888889,1674.361111111111,2078.5069444444443,2103.534722222222,2389.5104166666665
1339.3848920863309,1596.0791366906474,1715.1978417266187,2124.661870503597,2136.8237410071943,2421.0575539568345
1345.8222996515678,1615.759581881533,1734.4146341463415,2125.5644599303137,2138.0731707317073,2412.8048780487807
1347.1951219512196,1607.184668989547,1725.7491289198606,2109.6898954703834,2121.3414634146343,2392.8466898954703
1343.7552447552448,1601.3671328671328,1719.0804195804196,2095.63986013986,2113.4545454545455,2373.5664335664337
1348.348432055749,1608.4947735191638,1730.8989547038327,2103.480836236934,2110.6132404181185,2374.4459930313587
1342.0592334494775,1604.8048780487804,1728.2648083623694,2096.864111498258,2099.01393728223,2362.519163763066
1329.3472222222222,1595.8020833333333,1715.34375,2081.565972222222,2086.2395833333335,2344.1770833333335
1321.8056537102473,1589.434628975265,1708.9328621908128,2067.6360424028267,2077.226148409894,2331.572438162544
1314.4771929824562,1567.080701754386,1689.6631578947367,2046.2140350877194,2060.038596491228,2306.19649122807
1310.1349480968859,1550.7543252595156,1674.166089965398,2027.7923875432525,2042.5640138408305,2298.3667820069204
1305.5384615384614,1547.7272727272727,1674.4125874125873,2027.020979020979,2045.0174825174824,2296.9195804195806
1287.095406360424,1526.4487632508833,1654.5335689045937,2036.2332155477031,2089.2756183745582,2298.8268551236747
1277.8807017543859,1518.5333333333333,1643.561403508772,2017.6245614035088,2093.3263157894735,2284.5157894736844
1260.7526501766783,1502.053003533569,1625.7809187279152,2002.8586572438162,2090.2226148409895,2246.9964664310955
1239.838028169014,1471.7605633802816,1594.9577464788733,1986.6338028169014,2084.968309859155,2206.2535211267605
1225.643109540636,1460.5159010600707,1584.7632508833922,1985.1590106007068,2083.5406360424026,2195.893992932862
1208.0918727915193,1462.5194346289752,1591.8021201413428,2003.5795053003533,2105.7314487632507,2200.2544169611306
1200.9473684210527,1472.3824561403508,1604.7228070175438,2014.9859649122807,2125.1157894736843,2210.2912280701753
1191.9446366782006,1482.3494809688582,1613.903114186851,2051.2837370242214,2164.9134948096885,2240.515570934256
1190.2972027972028,1492.479020979021,1625.6363636363637,2075.13986013986,2193.3426573426573,2256.6678321678323
1183.6726618705036,1509.6762589928057,1644.294964028777,2110.3812949640287,2246.1079136690646,2281.953237410072
1188.8362369337979,1514.1533101045295,1648.6724738675957,2136.574912891986,2265.5400696864112,2302.533101045296
